,Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,is_canceled,arrival_day
30640,INN30641,1,2,15,2018,8,2018-08-29,Online,118.0,0,29
30641,INN30642,3,6,314,2018,12,2018-12-26,Online,68.66,1,26
30642,INN30643,1,0,1,2018,3,2018-03-28,Online,101.0,0,28
30643,INN30644,0,2,245,2018,6,2018-06-17,Offline,75.0,1,17
30644,INN30645,1,4,15,2017,12,2017-12-30,Online,123.0,0,30
30645,INN30646,2,0,75,2018,8,2018-08-14,Online,135.9,1,14
30646,INN30647,2,1,34,2018,6,2018-06-12,Online,119.5,0,12
30647,INN30648,2,1,87,2018,6,2018-06-26,Offline,77.29,0,26
30648,INN30649,1,3,41,2018,10,2018-10-24,Offline,100.0,0,24
30649,INN30650,1,2,29,2018,9,2018-09-26,Online,184.06,0,26
30650,INN30651,2,1,127,2018,11,2018-11-13,Online,79.2,1,13
30651,INN30652,2,2,208,2018,7,2018-07-30,Online,80.75,1,30
30652,INN30653,0,1,43,2017,9,2017-09-17,Online,94.5,0,17
30653,INN30654,2,2,14,2018,11,2018-11-06,Online,117.3,0,6
30654,INN30655,0,1,20,2018,5,2018-05-26,Aviation,110.0,0,26
30655,INN30656,0,3,3,2017,8,2017-08-13,Online,140.0,0,13
30656,INN30657,0,4,44,2018,4,2018-04-13,Online,116.0,1,13
30657,INN30658,0,2,265,2018,6,2018-06-24,Offline,115.0,1,24
30658,INN30659,1,1,14,2017,10,2017-10-19,Online,126.0,0,19
30659,INN30660,1,2,6,2018,5,2018-05-09,Offline,85.0,0,9
30660,INN30661,2,2,60,2018,3,2018-03-20,Offline,75.0,1,20
30661,INN30662,2,5,185,2018,8,2018-08-13,Online,89.25,1,13
30662,INN30663,2,2,130,2018,12,2018-12-23,Online,144.5,0,23
30663,INN30664,2,3,45,2018,11,2018-11-24,Online,96.9,0,24
30664,INN30665,1,3,120,2018,8,2018-08-15,Online,125.55,1,15
30665,INN30666,0,3,71,2018,6,2018-06-14,Offline,120.0,0,14
30666,INN30667,0,1,32,2018,11,2018-11-04,Online,124.0,1,4
30667,INN30668,0,4,76,2018,7,2018-07-06,Offline,72.25,0,6
30668,INN30669,2,1,52,2018,3,2018-03-19,Online,131.4,1,19
30669,INN30670,0,2,70,2018,4,2018-04-22,Online,127.8,1,22
30670,INN30671,1,0,180,2018,10,2018-10-10,Online,98.1,0,10
30671,INN30672,1,2,33,2018,6,2018-06-20,Offline,85.5,0,20
30672,INN30673,0,1,9,2018,8,2018-08-06,Offline,147.3,0,6
30673,INN30674,0,1,41,2018,5,2018-05-24,Corporate,89.0,1,24
30674,INN30675,0,4,110,2017,12,2017-12-09,Offline,70.0,0,9
30675,INN30676,0,3,52,2018,9,2018-09-14,Online,207.9,1,14
30676,INN30677,1,1,165,2018,8,2018-08-01,Online,94.56,0,1
30677,INN30678,1,0,20,2018,1,2018-01-10,Corporate,66.0,0,10
30678,INN30679,0,3,28,2018,10,2018-10-18,Online,91.63,0,18
30679,INN30680,1,1,6,2018,4,2018-04-16,Online,152.0,0,16
30680,INN30681,1,3,20,2018,9,2018-09-19,Corporate,119.0,0,19
30681,INN30682,1,2,7,2018,8,2018-08-19,Online,145.0,0,19
30682,INN30683,0,2,13,2018,2,2018-02-12,Online,79.0,0,12
30683,INN30684,1,5,5,2017,8,2017-08-10,Online,90.0,0,10
30684,INN30685,2,2,11,2017,10,2017-10-23,Offline,88.5,0,23
30685,INN30686,2,3,151,2018,8,2018-08-19,Online,99.3,1,19
30686,INN30687,2,3,121,2018,8,2018-08-18,Online,139.5,0,18
30687,INN30688,1,2,114,2018,7,2018-07-01,Offline,75.0,1,1
30688,INN30689,2,2,68,2018,4,2018-04-24,Offline,79.56,1,24
30689,INN30690,0,3,184,2018,11,2018-11-24,Online,69.9,1,24
30690,INN30691,2,3,212,2018,5,2018-05-20,Offline,78.0,0,20
30691,INN30692,1,2,6,2017,8,2017-08-24,Online,90.0,0,24
30692,INN30693,0,2,110,2018,10,2018-10-14,Online,190.8,0,14
30693,INN30694,2,2,5,2018,12,2018-12-30,Online,122.48,0,30
30694,INN30695,2,1,43,2018,11,2018-11-12,Online,92.4,0,12
30695,INN30696,0,3,43,2018,7,2018-07-19,Online,123.9,1,19
30696,INN30697,0,2,39,2017,8,2017-08-14,Offline,101.5,0,14
30697,INN30698,0,4,85,2018,4,2018-04-19,Online,124.53,1,19
30698,INN30699,0,3,166,2018,11,2018-11-01,Offline,110.0,1,1
30699,INN30700,0,1,1,2018,12,2018-12-21,Complementary,0.0,0,21
30700,INN30701,0,2,69,2018,5,2018-05-27,Online,159.3,0,27
30701,INN30702,1,1,0,2018,6,2018-06-13,Online,111.0,0,13
30702,INN30703,0,2,142,2018,7,2018-07-01,Online,85.5,0,1
30703,INN30704,1,0,3,2018,6,2018-06-12,Online,121.0,0,12
30704,INN30705,2,0,277,2018,10,2018-10-16,Online,96.3,1,16
30705,INN30706,2,2,241,2018,9,2018-09-02,Online,101.79,1,2
30706,INN30707,2,3,137,2018,12,2018-12-24,Online,117.3,0,24
30707,INN30708,0,3,36,2017,10,2017-10-13,Offline,112.0,0,13
30708,INN30709,2,3,269,2018,12,2018-12-29,Offline,70.0,0,29
30709,INN30710,0,2,4,2018,7,2018-07-28,Online,124.0,1,28
30710,INN30711,2,2,31,2018,6,2018-06-26,Online,192.6,1,26
30711,INN30712,0,5,29,2017,10,2017-10-20,Offline,75.0,0,20
30712,INN30713,0,3,166,2018,11,2018-11-01,Offline,110.0,1,1
30713,INN30714,0,2,29,2018,12,2018-12-02,Corporate,85.0,0,2
30714,INN30715,1,0,34,2018,1,2018-01-24,Corporate,66.0,0,24
30715,INN30716,1,4,62,2017,10,2017-10-19,Online,68.72,0,19
30716,INN30717,0,3,7,2017,10,2017-10-07,Online,164.0,0,7
30717,INN30718,2,0,44,2018,10,2018-10-02,Online,113.4,1,2
30718,INN30719,2,1,121,2018,7,2018-07-16,Online,105.3,0,16
30719,INN30720,0,4,109,2018,4,2018-04-19,Online,88.83,0,19
30720,INN30721,0,3,65,2018,2,2018-02-10,Offline,60.0,0,10
30721,INN30722,0,1,1,2018,1,2018-01-28,Online,79.0,0,28
30722,INN30723,1,3,6,2017,9,2017-09-07,Online,77.57,0,7
30723,INN30724,0,3,109,2018,11,2018-11-17,Online,90.0,0,17
30724,INN30725,0,3,88,2018,5,2018-05-03,Offline,138.0,0,3
30725,INN30726,2,2,132,2017,12,2017-12-20,Online,55.63,0,20
30726,INN30727,2,2,102,2018,5,2018-05-01,Online,89.25,0,1
30727,INN30728,1,2,57,2018,6,2018-06-10,Offline,90.67,0,10
30728,INN30729,0,2,6,2018,4,2018-04-22,Online,167.0,0,22
30729,INN30730,2,1,124,2017,8,2017-08-08,Offline,94.5,0,8
30730,INN30731,1,1,11,2018,2,2018-02-13,Online,83.55,1,13
30731,INN30732,0,1,1,2018,11,2018-11-19,Online,111.0,0,19
30732,INN30733,0,2,27,2017,9,2017-09-30,Offline,108.0,0,30
30733,INN30734,0,2,10,2017,11,2017-11-13,Online,12.0,0,13
30734,INN30735,2,2,22,2018,5,2018-05-21,Online,194.0,0,21
30735,INN30736,2,1,57,2018,4,2018-04-16,Online,177.3,1,16
30736,INN30737,2,1,9,2018,3,2018-03-05,Offline,92.0,1,5
30737,INN30738,0,1,6,2018,5,2018-05-17,Offline,90.0,0,17
30738,INN30739,2,3,13,2018,8,2018-08-26,Online,122.0,1,26
30739,INN30740,0,2,17,2018,12,2018-12-02,Online,157.5,0,2
30740,INN30741,2,3,26,2017,10,2017-10-04,Online,79.85,1,4
30741,INN30742,1,0,12,2018,10,2018-10-16,Online,160.0,0,16
30742,INN30743,2,6,9,2018,4,2018-04-08,Online,200.75,1,8
30743,INN30744,1,0,0,2017,10,2017-10-05,Online,126.0,0,5
30744,INN30745,0,1,3,2017,9,2017-09-12,Complementary,0.0,0,12
30745,INN30746,0,1,1,2018,5,2018-05-25,Aviation,95.0,1,25
30746,INN30747,1,4,107,2018,7,2018-07-13,Online,105.3,1,13
30747,INN30748,0,3,67,2018,10,2018-10-19,Online,135.0,1,19
30748,INN30749,2,4,90,2017,8,2017-08-16,Online,76.5,1,16
30749,INN30750,1,1,66,2018,3,2018-03-05,Online,126.0,1,5
30750,INN30751,1,4,28,2017,9,2017-09-21,Offline,68.0,0,21
30751,INN30752,2,5,170,2018,8,2018-08-06,Online,148.0,1,6
30752,INN30753,0,2,102,2017,10,2017-10-16,Offline,101.5,1,16
30753,INN30754,1,1,301,2018,7,2018-07-30,Offline,90.0,0,30
30754,INN30755,1,3,120,2018,5,2018-05-12,Online,110.59,1,12
30755,INN30756,2,0,60,2018,1,2018-01-31,Offline,60.0,0,31
30756,INN30757,2,2,194,2018,8,2018-08-19,Online,132.18,1,19
30757,INN30758,1,3,224,2018,6,2018-06-20,Online,73.37,0,20
30758,INN30759,0,3,114,2018,5,2018-05-24,Online,140.4,0,24
30759,INN30760,2,6,88,2018,3,2018-03-31,Online,72.25,0,31
30760,INN30761,0,1,4,2018,9,2018-09-20,Online,122.4,0,20
30761,INN30762,3,5,46,2018,3,2018-03-13,Online,96.16,1,13
30762,INN30763,2,5,132,2018,3,2018-03-21,Offline,104.55,0,21
30763,INN30764,1,2,132,2018,7,2018-07-01,Offline,72.25,0,1
30764,INN30765,2,2,226,2018,10,2018-10-29,Offline,70.0,0,29
30765,INN30766,0,3,304,2018,11,2018-11-03,Offline,89.0,1,3
30766,INN30767,0,5,183,2018,8,2018-08-16,Online,187.5,1,16
30767,INN30768,2,0,160,2018,8,2018-08-07,Offline,72.25,0,7
30768,INN30769,0,1,55,2018,4,2018-04-06,Offline,104.0,0,6
30769,INN30770,0,2,36,2018,4,2018-04-01,Online,131.4,1,1
30770,INN30771,0,3,127,2018,7,2018-07-07,Online,103.5,1,7
30771,INN30772,0,3,156,2018,8,2018-08-31,Online,108.66,1,31
30772,INN30773,1,3,25,2018,11,2018-11-10,Online,126.48,0,10
30773,INN30774,2,4,69,2018,6,2018-06-12,Offline,120.0,1,12
30774,INN30775,2,4,87,2018,8,2018-08-27,Online,112.03,0,27
30775,INN30776,0,2,16,2018,3,2018-03-18,Online,109.0,1,18
30776,INN30777,2,1,24,2018,12,2018-12-04,Online,88.0,0,4
30777,INN30778,0,1,43,2018,12,2018-12-27,Online,74.88,0,27
30778,INN30779,0,1,77,2018,4,2018-04-14,Online,90.9,1,14
30779,INN30780,0,1,109,2018,7,2018-07-27,Online,94.5,1,27
30780,INN30781,2,3,192,2017,9,2017-09-25,Offline,102.0,1,25
30781,INN30782,0,3,7,2018,3,2018-03-16,Offline,80.0,0,16
30782,INN30783,1,1,5,2017,8,2017-08-15,Online,162.0,1,15
30783,INN30784,2,2,45,2018,3,2018-03-19,Online,124.1,0,19
30784,INN30785,2,1,139,2018,7,2018-07-30,Online,192.3,1,30
30785,INN30786,0,1,13,2018,10,2018-10-26,Offline,90.0,0,26
30786,INN30787,2,1,3,2018,4,2018-04-17,Online,89.0,1,17
30787,INN30788,0,2,16,2018,7,2018-07-19,Online,162.0,1,19
30788,INN30789,2,0,3,2017,9,2017-09-27,Corporate,65.0,0,27
30789,INN30790,0,4,44,2018,4,2018-04-26,Online,119.38,0,26
30790,INN30791,2,4,219,2017,9,2017-09-04,Offline,78.33,0,4
30791,INN30792,0,3,276,2018,9,2018-09-22,Offline,95.67,0,22
30792,INN30793,0,1,181,2018,10,2018-10-11,Online,78.48,1,11
30793,INN30794,1,4,143,2018,9,2018-09-21,Online,129.6,1,21
30794,INN30795,0,2,377,2018,10,2018-10-14,Offline,115.0,1,14
30795,INN30796,1,2,9,2017,9,2017-09-07,Online,161.33,0,7
30796,INN30797,0,4,75,2018,3,2018-03-30,Online,82.45,1,30
30797,INN30798,0,1,18,2018,8,2018-08-20,Online,125.0,0,20
30798,INN30799,1,1,30,2018,5,2018-05-23,Online,117.9,1,23
30799,INN30800,1,4,63,2017,10,2017-10-19,Online,80.75,1,19
30800,INN30801,0,2,51,2018,4,2018-04-14,Online,123.3,1,14
30801,INN30802,0,2,23,2017,10,2017-10-07,Online,101.0,0,7
30802,INN30803,1,5,59,2018,4,2018-04-26,Online,177.93,1,26
30803,INN30804,0,1,40,2018,9,2018-09-01,Online,109.8,0,1
30804,INN30805,0,4,75,2018,4,2018-04-05,Online,88.83,0,5
30805,INN30806,2,1,2,2018,11,2018-11-13,Aviation,79.0,0,13
30806,INN30807,1,0,154,2018,10,2018-10-31,Online,78.99,0,31
30807,INN30808,0,1,85,2018,5,2018-05-13,Online,125.1,0,13
30808,INN30809,2,2,100,2018,4,2018-04-17,Offline,80.75,0,17
30809,INN30810,2,2,158,2018,12,2018-12-23,Online,89.5,0,23
30810,INN30811,2,5,152,2018,7,2018-07-21,Online,114.63,1,21
30811,INN30812,0,4,323,2018,5,2018-05-17,Offline,86.0,0,17
30812,INN30813,3,7,10,2018,12,2018-12-02,Online,76.59,0,2
30813,INN30814,2,1,14,2018,4,2018-04-16,Online,127.67,1,16
30814,INN30815,1,1,19,2018,7,2018-07-18,Offline,75.0,0,18
30815,INN30816,0,2,181,2018,10,2018-10-11,Offline,120.0,1,11
30816,INN30817,2,1,27,2018,11,2018-11-12,Online,150.0,0,12
30817,INN30818,0,1,6,2018,10,2018-10-06,Corporate,67.0,0,6
30818,INN30819,3,10,6,2017,9,2017-09-01,Online,116.62,1,1
30819,INN30820,0,2,322,2018,12,2018-12-09,Offline,52.0,0,9
30820,INN30821,0,3,232,2018,8,2018-08-25,Online,90.9,1,25
30821,INN30822,0,5,133,2018,6,2018-06-21,Offline,90.95,0,21
30822,INN30823,1,4,187,2018,9,2018-09-12,Offline,80.75,0,12
30823,INN30824,2,1,24,2017,12,2017-12-05,Corporate,50.0,0,5
30824,INN30825,0,1,1,2017,9,2017-09-30,Offline,112.2,0,30
30825,INN30826,2,0,386,2018,10,2018-10-23,Offline,90.0,1,23
30826,INN30827,2,2,56,2018,8,2018-08-26,Online,162.0,0,26
30827,INN30828,1,0,5,2017,11,2017-11-15,Online,73.15,0,15
30828,INN30829,0,5,35,2018,2,2018-02-09,Online,67.5,1,9
30829,INN30830,1,1,31,2018,10,2018-10-15,Offline,85.0,0,15
30830,INN30831,2,2,134,2017,12,2017-12-04,Offline,65.0,0,4
30831,INN30832,0,2,85,2017,8,2017-08-11,Online,50.3,1,11
30832,INN30833,0,1,83,2017,9,2017-09-30,Offline,112.2,0,30
30833,INN30834,1,1,190,2018,4,2018-04-09,Offline,70.0,1,9
30834,INN30835,0,3,106,2018,4,2018-04-28,Online,85.7,0,28
30835,INN30836,0,2,29,2018,10,2018-10-05,Online,166.25,0,5
30836,INN30837,1,3,73,2018,7,2018-07-04,Online,150.3,0,4
30837,INN30838,0,3,169,2018,8,2018-08-03,Online,121.5,1,3
30838,INN30839,0,2,8,2017,9,2017-09-01,Online,73.15,0,1
30839,INN30840,1,2,117,2018,2,,Offline,76.0,0,29
30840,INN30841,0,3,50,2018,4,2018-04-12,Online,164.25,0,12
30841,INN30842,0,3,105,2018,10,2018-10-12,Offline,75.0,0,12
30842,INN30843,0,1,153,2018,7,2018-07-29,Online,94.5,0,29
30843,INN30844,2,4,125,2018,7,2018-07-02,Online,90.67,0,2
30844,INN30845,0,1,65,2018,9,2018-09-06,Online,98.1,0,6
30845,INN30846,0,2,11,2018,11,2018-11-04,Corporate,65.0,0,4
30846,INN30847,1,3,210,2017,10,2017-10-08,Offline,72.75,0,8
30847,INN30848,1,2,191,2018,6,2018-06-03,Offline,132.0,1,3
30848,INN30849,1,0,12,2018,7,2018-07-24,Online,139.0,0,24
30849,INN30850,0,3,57,2018,10,2018-10-13,Online,132.3,0,13
30850,INN30851,2,4,19,2018,11,2018-11-13,Offline,68.0,0,13
30851,INN30852,1,3,71,2018,3,2018-03-31,Online,90.95,0,31
30852,INN30853,2,5,68,2017,9,2017-09-12,Online,96.17,0,12
30853,INN30854,2,3,54,2018,6,2018-06-09,Online,198.9,0,9
30854,INN30855,0,2,7,2018,6,2018-06-30,Online,151.0,0,30
30855,INN30856,0,1,4,2018,8,2018-08-02,Online,93.56,0,2
30856,INN30857,1,2,168,2018,4,2018-04-22,Offline,85.0,1,22
30857,INN30858,1,1,275,2018,6,2018-06-04,Offline,62.8,1,4
30858,INN30859,0,1,7,2018,11,2018-11-24,Online,75.2,0,24
30859,INN30860,1,1,4,2018,9,2018-09-05,Online,149.0,1,5
30860,INN30861,2,5,134,2018,8,2018-08-01,Online,132.48,1,1
30861,INN30862,1,3,41,2018,4,2018-04-28,Online,121.73,0,28
30862,INN30863,1,3,84,2018,8,2018-08-15,Online,131.4,0,15
30863,INN30864,2,0,38,2018,8,2018-08-21,Online,92.86,1,21
30864,INN30865,2,1,61,2018,9,2018-09-18,Online,135.9,1,18
30865,INN30866,0,3,48,2018,11,2018-11-02,Online,88.2,0,2
30866,INN30867,0,3,30,2018,3,2018-03-09,Online,77.5,1,9
30867,INN30868,0,2,256,2018,6,2018-06-15,Offline,115.0,1,15
30868,INN30869,2,5,53,2018,8,2018-08-08,Offline,85.0,0,8
30869,INN30870,0,2,102,2017,10,2017-10-16,Offline,101.5,1,16
30870,INN30871,0,1,2,2018,3,2018-03-17,Offline,82.4,0,17
30871,INN30872,2,3,160,2018,10,2018-10-13,Online,200.7,1,13
30872,INN30873,0,1,2,2018,7,2018-07-30,Online,156.0,0,30
30873,INN30874,1,3,13,2017,9,2017-09-14,Online,174.0,0,14
30874,INN30875,1,1,80,2018,5,2018-05-16,Offline,89.75,0,16
30875,INN30876,0,1,19,2018,1,2018-01-30,Online,73.9,0,30
30876,INN30877,1,2,31,2018,9,2018-09-16,Offline,75.0,1,16
30877,INN30878,1,0,17,2017,10,2017-10-05,Online,126.0,0,5
30878,INN30879,2,0,28,2018,4,2018-04-17,Online,101.0,0,17
30879,INN30880,1,2,130,2018,3,2018-03-25,Offline,67.5,0,25
30880,INN30881,0,2,45,2018,3,2018-03-10,Online,71.1,0,10
30881,INN30882,1,0,0,2017,12,2017-12-28,Online,106.0,0,28
30882,INN30883,0,2,14,2018,1,2018-01-27,Online,81.9,0,27
30883,INN30884,1,2,1,2017,10,2017-10-02,Online,226.17,0,2
30884,INN30885,0,1,348,2018,12,2018-12-06,Offline,62.64,0,6
30885,INN30886,2,4,105,2018,3,2018-03-20,Online,97.12,0,20
30886,INN30887,0,1,2,2018,10,2018-10-13,Offline,109.65,0,13
30887,INN30888,0,4,149,2018,8,2018-08-09,Online,138.55,0,9
30888,INN30889,1,1,8,2018,7,2018-07-16,Online,139.0,1,16
30889,INN30890,1,3,122,2018,4,2018-04-18,Online,60.59,0,18
30890,INN30891,2,2,169,2018,4,2018-04-22,Offline,106.0,1,22
30891,INN30892,1,2,56,2018,5,2018-05-13,Online,116.1,0,13
30892,INN30893,2,2,11,2018,1,2018-01-15,Online,77.25,0,15
30893,INN30894,2,2,45,2018,9,2018-09-18,Offline,96.3,0,18
30894,INN30895,1,2,135,2017,9,2017-09-14,Offline,90.0,0,14
30895,INN30896,1,4,8,2018,2,2018-02-03,Offline,65.58,0,3
30896,INN30897,1,0,197,2018,10,2018-10-31,Online,96.3,0,31
30897,INN30898,0,1,70,2017,10,2017-10-22,Offline,85.0,0,22
30898,INN30899,1,3,56,2018,5,2018-05-09,Offline,85.5,0,9
30899,INN30900,0,2,39,2017,8,2017-08-14,Offline,109.0,0,14
30900,INN30901,0,3,58,2018,3,2018-03-31,Online,123.3,0,31
30901,INN30902,2,0,30,2017,9,2017-09-13,Online,94.5,1,13
30902,INN30903,0,1,33,2018,11,2018-11-09,Corporate,88.0,0,9
30903,INN30904,2,0,2,2018,5,2018-05-29,Online,104.72,0,29
30904,INN30905,2,3,223,2018,9,2018-09-30,Online,73.96,1,30
30905,INN30906,0,1,75,2018,7,2018-07-27,Online,97.54,0,27
30906,INN30907,0,3,13,2018,6,2018-06-14,Corporate,65.0,0,14
30907,INN30908,0,2,257,2017,7,2017-07-01,Offline,80.0,0,1
30908,INN30909,0,3,77,2018,6,2018-06-16,Online,125.1,1,16
30909,INN30910,0,1,98,2018,5,2018-05-19,Online,126.9,0,19
30910,INN30911,0,1,21,2018,3,2018-03-04,Online,129.0,1,4
30911,INN30912,2,1,138,2018,8,2018-08-27,Online,96.3,0,27
30912,INN30913,2,2,23,2017,12,2017-12-04,Offline,55.0,0,4
30913,INN30914,1,0,13,2018,3,2018-03-20,Offline,85.0,0,20
30914,INN30915,0,2,46,2018,3,2018-03-18,Online,112.5,1,18
30915,INN30916,2,2,45,2018,3,2018-03-19,Online,124.1,1,19
30916,INN30917,1,2,38,2018,3,2018-03-11,Online,76.5,1,11
30917,INN30918,2,2,99,2017,10,2017-10-30,Offline,65.0,1,30
30918,INN30919,2,3,20,2017,9,2017-09-20,Online,118.15,0,20
30919,INN30920,1,1,16,2017,8,2017-08-31,Online,97.5,0,31
30920,INN30921,1,4,111,2017,8,2017-08-03,Online,76.5,0,3
30921,INN30922,1,2,191,2018,8,2018-08-22,Online,94.5,1,22
30922,INN30923,1,3,155,2018,7,2018-07-07,Online,173.25,1,7
30923,INN30924,1,1,72,2018,4,2018-04-02,Online,96.3,0,2
30924,INN30925,1,0,26,2018,8,2018-08-08,Corporate,65.0,0,8
30925,INN30926,1,2,77,2018,4,2018-04-18,Online,115.8,0,18
30926,INN30927,1,2,24,2018,2,2018-02-12,Online,74.8,0,12
30927,INN30928,0,3,192,2018,8,2018-08-25,Offline,100.0,0,25
30928,INN30929,1,4,29,2018,10,2018-10-31,Online,114.4,1,31
30929,INN30930,0,4,4,2018,10,2018-10-25,Online,145.0,0,25
30930,INN30931,2,5,152,2018,8,2018-08-23,Online,98.87,1,23
30931,INN30932,0,4,232,2018,9,2018-09-20,Online,109.65,1,20
30932,INN30933,0,2,117,2018,5,2018-05-06,Online,114.3,0,6
30933,INN30934,2,3,90,2018,4,2018-04-23,Online,129.02,0,23
30934,INN30935,0,1,0,2017,11,2017-11-06,Online,95.0,0,6
30935,INN30936,2,1,0,2017,8,2017-08-22,Online,106.67,0,22
30936,INN30937,4,10,50,2018,9,2018-09-03,Online,196.91,1,3
30937,INN30938,2,5,180,2017,8,2017-08-16,Online,49.74,1,16
30938,INN30939,1,1,62,2018,7,2018-07-23,Online,173.25,0,23
30939,INN30940,2,2,44,2018,4,2018-04-29,Online,137.14,0,29
30940,INN30941,0,1,126,2018,7,2018-07-08,Online,123.3,0,8
30941,INN30942,2,3,25,2017,11,2017-11-22,Offline,65.0,0,22
30942,INN30943,1,4,23,2017,12,2017-12-09,Online,69.0,0,9
30943,INN30944,1,2,17,2017,11,2017-11-13,Offline,38.67,0,13
30944,INN30945,0,2,7,2018,12,2018-12-09,Online,124.0,0,9
30945,INN30946,0,4,109,2018,8,2018-08-24,Online,152.1,1,24
30946,INN30947,0,3,71,2018,6,2018-06-14,Offline,120.0,0,14
30947,INN30948,2,1,4,2018,12,2018-12-03,Offline,12.0,0,3
30948,INN30949,2,2,34,2018,12,2018-12-25,Online,95.2,1,25
30949,INN30950,2,1,116,2018,2,2018-02-28,Offline,70.0,1,28
30950,INN30951,2,1,38,2018,4,2018-04-03,Online,112.5,0,3
30951,INN30952,1,3,285,2018,10,2018-10-03,Offline,100.0,1,3
30952,INN30953,0,3,3,2018,2,2018-02-18,Offline,76.8,0,18
30953,INN30954,0,4,82,2018,3,2018-03-29,Online,82.45,0,29
30954,INN30955,2,6,24,2018,1,2018-01-15,Online,77.0,0,15
30955,INN30956,2,2,153,2018,8,2018-08-26,Online,96.3,1,26
30956,INN30957,2,0,91,2018,8,2018-08-21,Online,112.5,0,21
30957,INN30958,0,3,79,2018,4,2018-04-27,Offline,75.0,0,27
30958,INN30959,1,0,114,2018,12,2018-12-12,Online,79.2,0,12
30959,INN30960,2,1,131,2017,8,2017-08-15,Offline,94.5,1,15
30960,INN30961,2,3,307,2018,8,2018-08-14,Online,158.4,1,14
30961,INN30962,1,2,226,2018,9,2018-09-02,Online,112.0,1,2
30962,INN30963,0,2,39,2017,8,2017-08-14,Offline,101.5,0,14
30963,INN30964,0,2,97,2017,12,2017-12-30,Offline,70.0,0,30
30964,INN30965,2,2,64,2018,7,2018-07-17,Online,105.3,1,17
30965,INN30966,0,1,1,2018,3,2018-03-09,Online,101.0,0,9
30966,INN30967,2,2,12,2018,1,2018-01-02,Online,92.0,0,2
30967,INN30968,0,1,1,2018,11,2018-11-23,Offline,75.0,0,23
30968,INN30969,1,0,13,2018,2,2018-02-22,Online,66.7,0,22
30969,INN30970,1,2,185,2018,12,2018-12-16,Online,103.5,0,16
30970,INN30971,0,3,151,2018,8,2018-08-17,Online,204.0,1,17
30971,INN30972,0,2,6,2018,6,2018-06-02,Online,136.0,0,2
30972,INN30973,2,3,65,2018,3,2018-03-20,Offline,124.0,0,20
30973,INN30974,0,1,0,2017,9,2017-09-08,Corporate,114.0,0,8
30974,INN30975,2,1,43,2018,12,2018-12-25,Online,88.0,0,25
30975,INN30976,0,1,60,2018,7,2018-07-20,Online,81.08,0,20
30976,INN30977,0,2,177,2018,6,2018-06-03,Offline,100.0,1,3
30977,INN30978,0,3,204,2018,5,2018-05-05,Offline,100.0,1,5
30978,INN30979,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
30979,INN30980,1,0,21,2018,9,2018-09-25,Online,87.01,0,25
30980,INN30981,0,4,55,2018,7,2018-07-27,Online,149.4,1,27
30981,INN30982,2,3,128,2018,7,2018-07-07,Offline,81.25,0,7
30982,INN30983,2,1,2,2018,4,2018-04-23,Online,136.0,1,23
30983,INN30984,0,3,83,2018,7,2018-07-28,Online,141.1,0,28
30984,INN30985,0,1,83,2017,9,2017-09-30,Offline,90.6,0,30
30985,INN30986,1,2,97,2018,4,2018-04-25,Online,85.5,0,25
30986,INN30987,2,1,118,2018,10,2018-10-29,Online,104.4,0,29
30987,INN30988,0,1,27,2018,5,2018-05-18,Online,120.12,0,18
30988,INN30989,2,7,139,2018,7,2018-07-13,Online,86.92,1,13
30989,INN30990,0,2,164,2017,10,2017-10-02,Offline,100.0,0,2
30990,INN30991,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
30991,INN30992,0,3,89,2018,9,2018-09-20,Online,168.3,0,20
30992,INN30993,2,1,16,2018,9,2018-09-11,Offline,95.0,0,11
30993,INN30994,1,2,34,2018,8,2018-08-01,Online,135.9,1,1
30994,INN30995,0,1,197,2018,4,2018-04-21,Online,81.77,1,21
30995,INN30996,0,3,4,2018,7,2018-07-06,Online,151.0,0,6
30996,INN30997,1,1,130,2018,5,2018-05-23,Online,105.3,1,23
30997,INN30998,1,3,15,2018,12,2018-12-29,Online,102.0,0,29
30998,INN30999,2,2,65,2018,6,2018-06-26,Online,137.7,1,26
30999,INN31000,0,4,40,2018,2,2018-02-24,Online,67.5,1,24
31000,INN31001,1,1,3,2017,11,2017-11-02,Online,77.77,0,2
31001,INN31002,0,1,60,2018,10,2018-10-27,Online,80.1,0,27
31002,INN31003,0,1,0,2018,12,2018-12-28,Online,88.0,0,28
31003,INN31004,2,2,83,2018,5,2018-05-07,Online,132.6,1,7
31004,INN31005,0,1,49,2018,10,2018-10-11,Online,126.0,0,11
31005,INN31006,2,2,1,2017,8,2017-08-09,Online,89.0,0,9
31006,INN31007,0,2,14,2017,10,2017-10-15,Offline,100.0,0,15
31007,INN31008,0,1,55,2018,7,2018-07-07,Corporate,79.0,1,7
31008,INN31009,0,1,6,2017,9,2017-09-23,Online,0.0,0,23
31009,INN31010,0,4,49,2017,12,2017-12-30,Offline,71.0,0,30
31010,INN31011,0,2,102,2018,12,2018-12-09,Online,109.8,1,9
31011,INN31012,2,5,147,2018,8,2018-08-11,Online,138.55,0,11
